seqnames,start
20,49277953
7,4820132
11,71998842
12,48978294
16,31508364
3,44861468
16,54119167
22,39502402
1,76868522
10,79908204
11,86302137
2,176085043
22,41998655
11,83682527
6,125914370
11,64891464
20,63686415
11,6272794
20,44475834
5,178996308
5,60700198
9,126914435
2,74178643
5,176388815
16,1499676
1,36149569
21,38271811
19,21750657
2,189661087
19,45091235
10,89207943
19,49877343
2,233388188
20,3043520
11,49102538
4,4248265
15,50424086
10,133271840
19,11193596
4,71187680
20,38601969
2,27485777
9,127451894
15,29115942
3,52245387
19,1152190
1,182030084
19,40394877
6,148869747
9,92764530
16,86532006
3,133783696
16,51151149
7,27662977
20,49569116
4,141133724
5,131797108
16,54929489
11,66216392
10,11106748
7,48455618
17,48311028
15,58431680
17,39800649
7,114085413
16,87392151
5,13745812
16,89922707
13,52450787
16,545486
4,1771519
16,88940469
4,7041537
3,52198438
20,1329356
7,100478998
2,112163140
4,78939073
16,85613167
10,132787354
17,71334363
1,58785267
2,61857101
3,99818060
15,26971130
5,58583092
5,16784712
5,53031819
8,26576862
12,25388631
15,83365614
17,40345267
16,2983821
11,66269040
22,50179031
19,50667559
17,30292254
3,154428747
5,151223741
19,58562941
10,122460843
12,51917922
3,13480193
8,48319226
4,113293029
8,68330686
21,39612853
1,245688855
20,21705644
10,91035049
3,52445585
5,140828175
3,5027046
16,89193412
2,54557265
15,72683553
12,31959407
17,74972893
3,45943346
11,111230792
19,12919270
7,100889951
7,150404845
19,57815073
12,52948878
3,136862123
5,32628212
8,48260278
15,73319110
6,149566362
21,45257864
19,40690005
17,14069359
3,49006966
21,43301104
8,124371585
5,135536562
11,110249546
3,196436296
16,31458811
5,172772639
19,40348440
6,143450415
10,5685845
5,118988165
5,137619500
7,37448972
2,43838754
13,106568377
4,186570274
2,118856301
1,35079209
3,47282065
8,143334952
16,80300025
20,23351297
1,239915152
17,1998670
16,54938459
3,105367369
8,687468
7,23246844
6,37324359
8,143973811
Y,4999927
12,54058285
6,151452250
1,151326223
1,39104503
7,73231857
3,120182898
2,44946360
2,241863752
10,1176564
22,31140445
17,1996837
19,15232975
19,3114762
13,46387736
6,169801577
1,231612160
8,37698059
1,36178634
17,73537198
1,27234344
1,1059800
1,3857394
6,1347042
4,2257522
1,165355899
7,5422221
16,88057699
3,186783342
20,44251295
17,7592563
8,23714193
10,78033655
4,108166263
1,161153938
1,41484691
19,2065103
10,30059365
8,57997832
16,69186823
19,2295093
4,101356472
10,96043220
17,8578136
10,43026895
1,121115458
19,2620969
17,38257644
15,64651824
11,62665111
7,128387865
1,96722612
1,43653438
16,86377728
12,119990261
11,17768738
1,41382549
19,5288620
2,241668660
4,1598983
2,150487818
15,77810886
1,21176939
3,122022080
3,69739833
11,889187
20,41367009
19,35523499
1,30758641
12,123050520
3,181711916
8,142544236
16,49281391
19,56393608
14,24160283
3,133801730
14,21091639
12,54047674
16,1505167
17,16415616
2,165953918
2,69893916
13,94759250
17,51153510
1,215567975
8,116938156
19,12806498
10,110918997
2,232315705
7,44606672
13,41194285
12,12891622
3,12967617
16,75208216
19,54452146
19,39413038
3,14261631
19,4101949
11,2952112
17,42194662
1,108963438
16,18801106
1,156291560
10,33337268
11,104968347
10,43690726
5,65563136
1,1399418
9,84670271
7,100966639
2,26178849
16,1258232
2,170156033
16,70299089
1,56832037
19,47745371
2,218883781
2,63055748
1,151059848
16,1352332
1,236141499
8,60865206
1,205373212
20,50928693
17,28190031
4,184040170
2,200864960
13,114076729
11,118940214
7,70705634
16,30582645
2,32064346
4,157222598
1,108692283
5,172834143
19,2783462
21,44637165
16,79601506
5,178577090
9,113012225
6,4021769
10,5546206
8,69130067
17,60730306
7,75442985
7,43445509
11,117780502
11,86672424
1,6490620
1,9197974
17,12665887
3,53494822
8,128362049
16,57447155
20,32018690
1,206865239
15,66356603
2,70086031
7,27185176
1,19311966
2,19187562
19,18141117
19,54064025
12,80937678
19,35126682
3,53495628
16,85642700
5,88685436
19,35545273
1,156338171
2,112054347
11,33802726
7,55366256
15,32030806
2,240713884
1,179293647
6,143745710
16,84662074
7,97018576
1,13893770
10,8036164
11,107928471
16,85250049
17,81210166
1,38872813
7,27245517
3,45226468
8,144685369
19,2434992
17,73160788
11,10294820
2,70087685
19,40549391
15,65517779
15,73752474
2,61071646
13,60164236
13,99501430
6,35798244
2,25277177
11,64290299
19,48606967
10,132230150
19,48469974
19,44704271
3,52454021
11,66863788
6,154356838
10,92573590
17,75855437
10,72354293
5,83722603
7,100478939
17,49260446
3,170181809
7,151248842
17,73312055
16,25014662
3,127915428
3,181704414
17,752941
10,97740462
19,21505595
3,35744243
11,30017128
5,115544811
17,17182893
5,34523349
11,518649
15,73443267
1,112956177
11,46593783
5,141397936
17,29390319
1,77976849
2,127293858
6,43288206
18,55588540
5,3597197
10,102120070
3,45688284
4,82284955
6,13487647
16,714759
2,3483393
17,8631583
11,46594143
2,25277547
3,196941884
7,152025725
19,49867244
5,176810380
6,99424928
16,4319511
6,3460713
2,9843298
6,37696206
22,30968844
15,32718198
10,133459837
17,14345654
6,21922304
10,35642236
10,104641066
10,79446769
20,3239388
14,94561522
9,96419440
16,74297563
8,142599637
10,97633617
3,12898933
10,73358878
11,61773555
8,79610991
17,44656159
19,39971152
3,87991110
10,5977914
10,132925065
19,33775114
8,7221584
11,57483307
11,832797
8,132991651
3,149574579
19,14118011
10,133441518
17,76458747
12,113221176
5,59790606
6,72182335
7,102933998
16,1986529
8,9555623
17,2928452
12,67070048
10,12042976
5,151758895
4,128287739
17,9904805
19,984437
20,3230796
21,43718957
11,10541306
3,184185980
4,852864
8,33514380
5,146516321
22,46974411
10,102120902
1,22142489
14,52268170
3,157542838
19,54159698
19,19385153
14,93789167
11,60040121
3,23945610
11,61796076
6,127519189
10,80535746
5,173246095
11,131909856
8,47659885
16,3881285
2,222304142
22,49963617
7,1232876
6,37028292
3,194033180
10,128540922
2,172094947
20,62564895
8,85245135
5,55159873
19,19545664
19,19273029
12,48814626
11,16775768
10,104085962
3,113948054
13,109785941
6,10882694
3,33440837
3,46882013
3,169227943
5,95285326
11,32090823
3,77098087
4,13547291
7,158590516
19,55695757
17,44324979
12,49623004
6,107634158
6,1625003
5,150943996
15,59372881
15,65791779
20,63216361
11,93850771
3,185503316
3,55488583
5,55233540
16,58024984
8,123274273
19,14441323
8,66505354
6,168377545
17,81492442
1,248848596
14,64743370
19,38397159
3,154122466
5,115816795
8,104588819
2,98823534
17,43171032
3,33718440
8,17577014
17,64776894
5,138458018
22,37844558
8,78665889
4,83109701
8,144058534
5,157142380
19,47572916
19,44113672
7,95396517
2,172081204
5,141636535
3,179653033
11,125489543
21,25739063
19,10419206
16,1010545
17,3846218
17,8151370
5,64166360
1,228157789
12,45990817
5,14871801
19,17267404
5,179060122
11,124865502
3,153161993
12,53949918
7,141014947
6,9977777
5,142108482
16,31819799
6,16762753
2,124024676
3,129106427
17,76736209
19,5803852
10,49761613
4,122732823
16,28863616
22,20858879
20,56524570
22,21642076
7,91944813
1,155941570
2,3575162
20,62805457
11,20159910
16,1746831
16,51150651
7,116526285
2,5691262
1,34178340
2,84904926
1,29260978
1,207752067
11,9573653
12,95217656
16,12903404
14,100193273
13,111955968
2,106887272
7,139483559
4,75715395
1,3068654
4,48986021
19,42302856
10,99234624
21,42570246
2,224040120
16,54937788
19,15195127
1,151846446
1,113946928
10,123142940
2,73075576
7,44490637
12,21941629
11,20599278
11,35138853
2,219159884
4,105234159
16,67980471
17,50840428
3,47846349
5,114858161
8,142769869
2,172085392
11,117481977
11,67375591
19,52857911
1,150926159
1,25544213
9,97922845
5,136776926
11,10751231
3,170225157
5,141702679
7,54542143
1,8026248
20,63564262
11,119357007
20,3166545
17,38853720
5,114056307
16,66801777
5,35771482
16,9096535
3,48430362
22,38793717
3,45594568
13,99997819
18,78126680
19,12810177
16,30923375
4,26319521
2,126886395
16,67833940
20,38723969
3,8769294
1,2544522
3,152374806
2,99141753
10,23439321
12,122974605
5,141223317
17,65563783
19,48747195
3,130344626
17,75784582
2,173416342
19,32602486
5,179631958
16,87435593
1,3069798
5,168288527
5,149430640
1,14602449
21,45286905
12,98515667
1,162530844
21,10521566
1,114670276
1,12227566
21,33641521
1,18903280
3,49358552
1,50968816
1,227728247
16,89972055
1,22784776
16,74293022
16,71462356
1,21069845
20,50153913
19,2755549
1,23562496
19,12891121
11,13463311
3,119275205
7,45922637
1,3069156
7,24787343
1,209784817
1,43363853
3,138115141
4,164937392
14,73787390
1,6199278
10,35605393
8,121830334
1,239386530
6,169799097
3,16884847
10,75592618
17,35890956
2,69914680
13,31374949
19,33771167
19,46639699
19,817794
4,174284669
19,35155247
1,24920431
19,15237992
20,38165303
16,6019046
11,108588981
6,6004529
1,50977785
1,5833526
10,69320979
6,139026267
2,102251366
19,1734256
11,57325074
1,243255509
1,156439095
10,13587984
3,61564961
12,116882051
20,45254905
12,22544023
1,159780571
6,150631949
3,38139349
16,31131202
7,101915181
7,30348338
1,18633397
7,76285609
1,86395549
11,19713042
7,20784362
1,54008905
6,134176489
1,204335529
7,39950268
19,35142649
10,119872143
1,39789457
19,39507630
16,58024932
11,2789340
16,49275213
19,1954016
3,51967410
19,39413006
1,91022249
17,81261767
11,107859279
4,121765301
3,128574079
19,947765
3,139542538
19,994363
16,79599827
20,32759896
5,59894107
11,73597711
18,63319678
4,7510450
19,46016608
17,50865450
16,69132436
12,76878978
14,36648204
3,71785489
3,138940179
10,27998778
18,31446338
20,50343639
13,110424795
6,47477575
16,57487609
7,32957269
15,76347372
16,81096612
15,76148102
16,56989803
3,8984302
11,7020260
2,150613323
5,80082392
10,117375470
15,74138840
3,93983814
6,98845043
5,170105682
15,24878234
5,178502947
11,2169852
16,49857946
19,53555186
17,2337733
19,43820793
16,67719288
19,35666817
2,27370598
2,127023078
19,16811781
3,49786231
19,41935927
16,67538085
3,160225230
2,239274588
2,24047671
5,162067494
5,16701278
10,69328168
13,52739394
19,49422463
12,53079599
14,104753689
5,168295992
7,4759196
17,68512384
5,126422814
11,68457325
2,110212276
3,152835300
5,82821837
2,26185171
6,113050555
19,2236451
10,73168011
2,131673702
7,100626392
7,4758899
16,67969746
12,122527286
4,73070335
11,126440514
11,57514529
14,50832019
7,100656291
16,27203460
12,132908712
19,2119204
17,446319
11,68213336
10,119664648
3,25664117
7,94510057
12,112418714
16,70686176
6,125363364
8,143812998
8,123416300
19,37371370
5,76817171
17,20590190
15,61228674
4,672489
20,62144582
7,100721003
19,7609461
2,227813784
11,32400299
11,45709809
12,66169165
16,2005683
17,82212746
8,102806633
20,62877129
19,55587235
16,1309157
17,42101596
5,180389878
10,29735882
7,16586905
16,3175354
2,61891192
2,206274719
16,58734361
12,132020246
8,22877965
5,179795638
12,25251003
2,239802482
5,61132474
10,50742921
2,69437675
9,34457442
6,25042267
5,153490930
13,75635918
4,123115418
17,33267451
2,174787924
8,99894080
1,9627198
22,29313975
19,5238757
8,54135205
19,19745421
18,79802500
17,40322555
19,7920334
20,37944617
10,11302287
5,150904886
16,782942
6,170281474
11,14891751
16,402067
2,172102380
20,22576880
16,84187161
16,6020004
6,89819946
5,1468857
15,60004616
17,39730749
2,101844135
16,89373525
6,166383640
2,36357451
8,106268808
7,157381781
16,4425693
16,67110151
17,7562436
5,134176284
2,98086892
5,178859874
7,23432194
8,52562327
11,22625864
13,21604187
6,85679122
16,75646637
16,1782093
7,50660064
4,79325934
7,127585895
8,1948854
6,79078390
1,11655190
10,101229095
5,135534816
17,78494065
5,143026
17,60139677
2,240596268
7,151252118
20,63362561
4,159104239
16,83953150
8,100106671
5,41869861
13,49247825
8,30911956
11,94417559
17,75182149
5,148383938
16,11586756
13,112241480
19,12867569
12,31325709
10,96981224
4,139453388
8,126423521
19,55167051
5,17218199
22,38316680
17,74235179
15,78264170
12,52789989
3,43105987
15,88467382
18,6929702
7,98472784
4,17722110
6,160091432
7,141738280
20,62147590
8,13080802
3,155854231
6,27809953
1,182839103
11,320929
6,166410289
16,70295021
19,18014014
10,96359394
7,157735884
6,3752199
8,143334157
8,120812689
10,60944441
1,27177159
7,97002072
16,74297181
3,123447573
8,127253657
1,38045261
2,24919604
13,95677097
7,144836139
13,99062355
6,137041610
7,157855314
20,36050571
20,25247615
16,66604493
19,41262452
10,126387691
8,23006879
16,51817927
12,67270266
10,103967665
3,128608656
2,197499558
13,102800185
7,74453597
13,27821591
8,104497087
19,3754258
16,66880210
7,8441235
5,76607875
8,42271134
7,99918980
10,78974089
7,29884519
2,26726846
8,95134495
13,45852103
2,677472
17,81987060
7,128455896
12,49828288
19,31351967
6,108848296
19,10271248
5,154446957
7,150993611
13,24341026
5,6755122
17,62478085
11,33723021
3,186784641
7,37921300
13,100088909
12,56152452
12,38099983
13,46052802
1,22056705
14,29927639
5,1729022
6,169428063
20,62937969
19,8832070
12,77066105
16,67719854
19,48745866
19,4246853
1,65420621
10,131983823
5,64768706
1,6206300
8,134597955
4,80011852
5,138465344
5,17146470
20,10673634
17,59218216
11,66346524
4,1503470
2,53860041
12,107318433
5,65873540
13,96090167
10,101783715
11,83193448
17,49496228
5,94618470
22,36861082
6,157954652
4,57163979
10,101285193
7,159145799
2,219517090
13,112979362
6,77463533
2,240726155
11,65917637
16,53373101
1,2504116
14,75981070
12,68365060
19,13001994
15,85770742
8,103213162
16,668778
6,108165868
7,130867841
11,394545
16,87860885
19,1919067
20,1735685
16,8173311
11,59898801
13,114049204
12,120725694
16,81676144
12,114697271
5,96781684
4,145546639
12,51915310
5,90558608
16,15650540
22,36991273
6,13574866
4,143516882
20,31723879
7,128167779
19,48990206
16,57186047
5,88685159
8,66542311
19,2236336
19,926717
12,4324693
19,1851751
7,157336944
6,144095083
10,23689826
6,79234697
2,202171424
13,23160373
1,228322061
16,10183397
12,1921057
2,25215806
19,37911081
16,1374524
1,54200271
8,142332146
7,157006699
2,208360274
1,154220171
5,122078572
1,153964253
1,165445374
1,151198304
7,99035915
20,32052361
15,45587088
8,88326851
20,36796442
1,36464148
9,75087690
5,163504823
1,59146820
14,49586507
6,41638256
2,221572667
17,68291772
8,24997750
17,1650159
5,113806504
10,19816019
6,21593737
7,127907437
19,2513689
13,96094396
1,214608320
16,1313956
2,183124144
5,141121958
8,140100981
20,63628470
2,226791701
4,16361043
12,56042656
17,81243128
5,37371111
11,112226823
7,151083697
7,149065529
11,59186618
6,117907219
15,52569212
2,239274382
10,116590958
2,8837722
22,46296665
10,131114890
12,53097849
1,211577780
15,69312937
13,99960023
7,99013545
12,121229122
1,179293729
12,64610014
6,150025722
15,89400200
5,150290250
6,159168451
7,66506385
10,104580411
19,57119156
6,166158358
8,127960583
18,50266630
19,46747007
13,77920195
15,65185699
3,13282142
16,66922339
12,111077489
7,6104738
1,32964849
17,30379063
17,81637279
20,1207345
Y,9376874
12,130916386
1,110034532
1,151198541
1,149813656
1,3263198
12,65278963
7,54833136
7,23532197
15,72800870
17,72117715
16,687490
17,7251965
15,44536267
7,27239710
16,67249335
10,12129806
1,47434593
1,180631896
10,118755299
19,2717617
2,174487522
19,36127731
1,94553333
6,17600307
11,69704360
1,201468170
11,844536
1,36125636
6,134173482
6,35185436
12,57434732
1,7704582
1,158019730
6,108165246
3,48657021
2,219253223
8,123241134
10,72089006
16,1030637
1,160419314
7,79454131
1,37692457
2,183078660
20,62804672
2,172710849
1,54356830
19,39834122
15,44195110
8,3284322
6,20534443
8,2562352
15,45402188
8,26291784
10,49299047
1,3818343
17,21214680
2,175168089
19,38942029
1,1254086
17,45021982
1,178725346
3,132660208
4,125316266
1,43979023
7,149783217
1,24094933
1,46036936
16,31073343
6,137867288
13,48303337
19,14006729
16,1215487
1,153536279
2,200624975
2,241271875
22,50486803
16,49273151
6,79537627
16,85935695
2,20225549
7,105679232
19,1095638
13,30617590
11,6603639
3,161372381
2,69387142
19,13010173
16,4335125
1,7379631
7,92134582
5,134411902
12,31659771
6,134175946
1,180232758
1,91782175
19,30668829
2,95159897
18,36187834
19,57935068
7,73433719
6,6004231
7,135660096
3,9792157
3,41955615
22,24155852
1,202145005
11,62591576
6,39115256
3,157499818
5,172618023
7,1248019
7,20777910
21,43826371
10,102988837
1,1827292
18,5895514
2,157629266
5,139293502
19,1479371
16,90022489
2,65316276
17,1716414
1,17823219
19,43475348
6,44475863
3,125375469
7,127588423
7,99500386
17,42337495
1,229434048
13,113636317
1,28229973
17,75153909
1,59819023
22,43812554
11,59152556
20,63832048
1,85330372
20,45306751
1,209755550
21,32392939
3,14402675
6,41470852
1,37634415
7,55573021
4,79050254
1,2494449
5,181261265
1,24415676
7,81611287
1,53738579
1,37793714
8,104339433
11,69480239
21,44931414
19,9792963
10,132185783
15,99100551
3,33113850
17,81092777
10,70440368
16,21305576
3,193241179
6,167986118
16,89101582
20,49936280
1,242524924
3,154060678
3,79768082
3,45841757
1,159925216
9,116153588
15,81118725
16,1786721
10,33772777
19,30374916
11,67303496
19,47741262
4,100190715
12,4271563
2,127060470
17,20852195
1,170935455
6,69796655
19,49590421
1,39133040
17,30477269
1,32108052
16,2496473
5,141182643
22,31104411
2,241558606
3,46566109
16,951653
3,55484355
6,41488703
19,47004434
17,31559866
6,137867274
13,113208049
11,119338594
20,25696248
19,8390806
3,51385101
17,47100262
7,41149609
19,55655056
12,79418044
3,128076728
10,1049638
11,127003286
20,31952105
10,102854450
19,57709294
2,183038684
11,63908898
6,99424916
19,43699597
17,47733013
16,48813031
10,123140378
5,175830940
1,3752378
6,1603846
3,195247229
3,138936316
20,35147446
4,30722942
11,58228897
17,76501027
10,22003838
17,57850550
17,81948567
3,14811398
5,100535257
3,182980058
4,1979026
5,36152023
16,35196534
19,41913238
22,49918517
3,186362456
20,41693200
10,110644197
5,126595178
20,59605186
5,115602742
15,96333508
7,69599882
19,9621005
17,80348747
6,99424962
17,55750902
11,65540952
13,36431445
10,91798548
17,57473252
11,1114118
8,19758003
2,288113
17,1645814
6,149563870
5,219219
19,7540002
3,168249674
15,73872459
16,30184702
19,13952419
20,62708988
19,42253857
